timestamp,open,high,low,close,volume,buy_volume,sell_volume,delta
2025-10-22T12:00:00,46752.3984375,46755.671875,46718.0390625,46749.44140625,0,0.0,0.0,0.0
2025-10-22T12:15:00,46750.109375,46770.80078125,46706.1015625,46730.62109375,8755996.0,3544584.506436109,5211411.49356389,-1666826.9871277814
2025-10-22T12:30:00,46730.140625,46751.78125,46505.66015625,46717.28125,18417368.0,8143474.553475598,10273893.446524402,-2130418.8930488043
2025-10-22T12:45:00,46717.46875,46778.75,46679.78125,46716.9609375,9747165.0,4378722.287673742,5368442.7123262575,-989720.4246525159
2025-10-22T13:00:00,46718.9609375,46726.76953125,46655.05859375,46655.578125,8450948.0,2682501.5898184353,5768446.410181564,-3085944.820363129
2025-10-22T13:15:00,46654.73046875,46665.6796875,46542.96875,46581.94921875,10394240.0,3752666.7396777472,6641573.260322252,-2888906.520644505
2025-10-22T13:30:00,46582.3515625,46609.140625,46471.0703125,46474.12109375,10747724.0,3572737.9419714683,7174986.058028532,-3602248.116057064
2025-10-22T13:45:00,46474.2109375,46539.2890625,46461.51953125,46522.0703125,10359662.0,6654114.60848135,3705547.3915186496,2948567.2169627007
2025-10-22T14:00:00,46522.30078125,46551.76953125,46505.30859375,46515.94140625,11097161.0,4765882.638654643,6331278.361345357,-1565395.7226907145
2025-10-22T14:15:00,46512.0703125,46585.98046875,46466.0703125,46565.51953125,11938215.0,7364226.197895419,4573988.802104581,2790237.3957908377
2025-10-22T14:30:00,46565.4296875,46571.3203125,46519.05859375,46546.6484375,9765504.0,3868063.6536762663,5897440.346323734,-2029376.6926474678
2025-10-22T14:45:00,46547.96875,46577.7890625,46513.0390625,46576.890625,8028092.0,4953336.638553469,3074755.3614465306,1878581.277106939
2025-10-22T15:00:00,46577.0390625,46628.640625,46517.7109375,46584.58984375,11890146.0,6660981.378691068,5229164.621308932,1431816.7573821358
2025-10-22T15:15:00,46585.328125,46608.96875,46576.23828125,46602.828125,10095449.0,6362157.0201507015,3733291.9798492985,2628865.040301403
2025-10-22T15:30:00,46602.578125,46631.80859375,46590.55859375,46603.75,13854367.0,7678940.345737205,6175426.654262795,1503513.6914744098
2025-10-22T15:45:00,46603.078125,46632.48046875,46562.1484375,46592.76953125,31410635.0,13444205.363186715,17966429.636813287,-4522224.2736265715
2025-10-23T09:30:00,46519.12890625,46665.19921875,46519.12890625,46664.8203125,14355630.0,10043355.226425368,4312274.773574633,5731080.452850736
2025-10-23T09:45:00,46664.8515625,46724.08984375,46604.19140625,46644.8984375,21660005.0,9206313.651874581,12453691.348125419,-3247377.6962508373
2025-10-23T10:00:00,46646.83984375,46664.25,46556.01171875,46561.23046875,17080749.0,5659874.374981732,11420874.625018269,-5761000.250036537
2025-10-23T10:15:00,46561.19921875,46613.8515625,46490.05859375,46574.69921875,14701950.0,8326566.35882233,6375383.64117767,1951182.7176446598
2025-10-23T10:30:00,46575.140625,46642.30859375,46533.171875,46635.6796875,12905213.0,8171661.797654717,4733551.202345283,3438110.5953094345
2025-10-23T10:45:00,46635.671875,46655.23046875,46593.05859375,46630.01953125,13275049.0,5792737.280874362,7482311.719125638,-1689574.4382512756
2025-10-23T11:00:00,46630.109375,46645.828125,46598.421875,46614.94140625,11558435.0,4646565.157909691,6911869.842090309,-2265304.6841806173
2025-10-23T11:15:00,46614.05078125,46661.51171875,46581.25,46654.7109375,11504880.0,7201930.575547584,4302949.424452416,2898981.1510951687
2025-10-23T11:30:00,46654.640625,46674.08984375,46559.03125,46569.96875,11462697.0,3892900.0181726,7569796.9818274,-3676896.9636548
2025-10-23T11:45:00,46570.80859375,46658.78125,46560.2890625,46620.390625,10797874.0,6754195.663991881,4043678.3360081194,2710517.327983761
2025-10-23T12:00:00,46620.1796875,46670.390625,46601.46875,46668.359375,9145920.0,5989271.336191028,3156648.663808972,2832622.6723820562
2025-10-23T12:15:00,46669.12890625,46686.19921875,46639.94921875,46658.71875,7397804.0,3079242.1928263465,4318561.8071736535,-1239319.614347307
2025-10-23T12:30:00,46657.8984375,46712.0,46657.390625,46705.53125,7504345.0,5109235.060389746,2395109.9396102536,2714125.1207794924
2025-10-23T12:45:00,46706.19921875,46727.3515625,46698.859375,46713.359375,8637304.0,5076103.535990767,3561200.4640092333,1514903.071981534
2025-10-23T13:00:00,46716.3203125,46727.16015625,46649.2890625,46715.5390625,9276889.0,4160639.3442063495,5116249.655793651,-955610.3115873015
2025-10-23T13:15:00,46715.5703125,46723.12890625,46673.4609375,46697.69921875,6696526.0,2652013.894855881,4044512.1051441194,-1392498.2102882382
2025-10-23T13:30:00,46697.8984375,46779.58984375,46697.8984375,46758.69921875,9055236.0,5991316.167366767,3063919.832633232,2927396.334733535
2025-10-23T13:45:00,46757.9609375,46777.3515625,46731.828125,46775.05859375,9380582.0,5687792.8228389155,3692789.1771610845,1995003.645677831
2025-10-23T14:00:00,46775.55078125,46789.6015625,46762.12890625,46764.83984375,7939756.0,3108561.799220655,4831194.200779345,-1722632.4015586898
2025-10-23T14:15:00,46764.94921875,46777.6015625,46740.66015625,46769.25,8471344.0,4807176.438189926,3664167.5618100744,1143008.8763798513
2025-10-23T14:30:00,46769.19921875,46797.078125,46767.16015625,46793.421875,7460042.0,5009010.574352797,2451031.4256472033,2557979.148705594
2025-10-23T14:45:00,46792.71875,46802.1484375,46777.75,46780.3984375,8465235.0,3168160.9567986145,5297074.043201385,-2128913.0864027706
2025-10-23T15:00:00,46780.48046875,46792.671875,46768.390625,46789.96875,10057484.0,6121134.265516262,3936349.7344837384,2184784.531032523
2025-10-23T15:15:00,46790.3984375,46792.171875,46759.37890625,46765.26171875,11319510.0,3792271.8136192,7527238.1863808,-3734966.3727615997
