timestamp,open,high,low,close,volume,buy_volume,sell_volume,delta,trades
2024-12-22T14:15:00,3376.99,3386.0,3370.38,3382.36,17029.5,,,,42027
2024-12-22T14:30:00,3382.36,3389.0,3377.87,3386.82,12806.423,,,,35458
2024-12-22T14:45:00,3386.82,3388.67,3361.43,3369.56,30087.015,,,,52955
2024-12-22T15:00:00,3369.57,3376.32,3344.04,3356.77,56130.833,,,,82521
2024-12-22T15:15:00,3356.78,3357.92,3315.07,3320.85,68960.1,,,,111282
2024-12-22T15:30:00,3320.84,3329.2,3300.0,3310.67,110523.321,,,,156002
2024-12-22T15:45:00,3310.67,3327.96,3273.0,3276.5,139717.254,,,,165874
2024-12-22T16:00:00,3276.49,3302.87,3275.71,3296.3,70868.006,,,,117964
2024-12-22T16:15:00,3296.31,3314.97,3289.48,3304.48,37520.027,,,,83239
2024-12-22T16:30:00,3304.47,3307.84,3288.02,3291.7,40888.694,,,,72076
2024-12-22T16:45:00,3291.71,3308.58,3283.72,3300.95,35836.309,,,,70661
2024-12-22T17:00:00,3300.95,3312.08,3289.4,3310.0,36084.119,,,,72153
2024-12-22T17:15:00,3309.99,3334.0,3306.61,3325.08,51016.828,,,,93253
2024-12-22T17:30:00,3325.08,3335.7,3318.39,3319.01,27440.737,,,,59418
2024-12-22T17:45:00,3319.01,3335.41,3315.6,3332.54,25609.431,,,,53302
2024-12-22T18:00:00,3332.53,3334.98,3322.46,3323.23,16648.062,,,,43860
2024-12-22T18:15:00,3323.23,3331.64,3312.23,3317.9,23201.004,,,,48267
2024-12-22T18:30:00,3317.91,3331.36,3316.33,3320.34,13465.041,,,,35977
2024-12-22T18:45:00,3320.35,3324.19,3310.06,3314.18,15661.215,,,,37531
2024-12-22T19:00:00,3314.19,3329.76,3296.99,3300.72,28452.641,,,,55933
2024-12-22T19:15:00,3300.71,3328.4,3298.02,3326.34,30106.1,,,,59873
2024-12-22T19:30:00,3326.34,3337.7,3318.81,3323.38,29408.426,,,,66805
2024-12-22T19:45:00,3323.37,3323.91,3305.48,3309.85,16696.47,,,,44444
2024-12-22T20:00:00,3309.86,3318.06,3291.41,3298.79,27039.188,,,,55487
2024-12-22T20:15:00,3298.8,3308.37,3285.0,3287.85,25734.064,,,,58758
2024-12-22T20:30:00,3287.85,3292.32,3255.64,3262.5,66073.873,,,,102157
2024-12-22T20:45:00,3262.49,3272.99,3236.11,3246.09,89769.644,,,,124470
2024-12-22T21:00:00,3246.09,3249.31,3219.59,3232.55,80580.348,,,,125168
2024-12-22T21:15:00,3232.55,3265.5,3225.27,3252.93,73763.293,,,,100396
2024-12-22T21:30:00,3252.94,3273.12,3251.34,3266.39,34112.989,,,,72091
2024-12-22T21:45:00,3266.39,3290.37,3265.3,3289.39,29245.536,,,,55291
2024-12-22T22:00:00,3289.4,3304.97,3280.51,3297.82,31904.54,,,,65471
2024-12-22T22:15:00,3297.83,3309.56,3297.11,3302.24,21586.793,,,,51941
2024-12-22T22:30:00,3302.24,3306.24,3296.11,3298.53,20526.033,,,,47459
2024-12-22T22:45:00,3298.53,3299.56,3272.32,3282.44,30330.441,,,,57917
2024-12-22T23:00:00,3282.44,3284.65,3233.0,3252.81,80979.814,,,,122201
2024-12-22T23:15:00,3252.81,3276.42,3252.31,3258.37,42801.713,,,,76400
2024-12-22T23:30:00,3258.37,3277.23,3257.29,3268.16,21370.367,,,,44015
2024-12-22T23:45:00,3268.16,3289.97,3265.16,3287.29,14031.822,,,,30951
2024-12-23T00:00:00,3287.3,3304.65,3274.41,3288.53,36383.04,,,,80659
2024-12-23T00:15:00,3288.54,3296.4,3278.32,3288.52,17369.466,,,,52276
2024-12-23T00:30:00,3288.5,3290.0,3266.89,3275.6,23696.73,,,,58360
2024-12-23T00:45:00,3275.6,3286.3,3271.76,3280.8,13600.856,,,,37923
2024-12-23T01:00:00,3280.81,3289.89,3262.7,3274.19,31247.546,,,,69243
2024-12-23T01:15:00,3274.19,3283.32,3257.51,3263.09,31563.218,,,,71999
2024-12-23T01:30:00,3263.08,3269.53,3248.0,3259.54,34884.582,,,,74698
2024-12-23T01:45:00,3259.54,3267.76,3249.3,3254.0,21716.103,,,,58379
2024-12-23T02:00:00,3254.0,3262.56,3231.39,3236.5,53599.93,,,,92862
2024-12-23T02:15:00,3236.51,3253.09,3214.81,3251.26,80760.398,,,,131397
2024-12-23T02:30:00,3251.26,3296.56,3250.77,3279.93,94522.341,,,,128788
2024-12-23T02:45:00,3279.89,3290.0,3254.09,3260.33,28963.026,,,,74186
2024-12-23T03:00:00,3260.34,3274.54,3236.85,3244.95,39539.792,,,,90599
2024-12-23T03:15:00,3244.96,3247.65,3227.56,3245.55,54877.711,,,,101386
2024-12-23T03:30:00,3245.55,3274.11,3238.01,3270.02,37205.746,,,,90518
2024-12-23T03:45:00,3270.03,3284.44,3263.63,3281.41,33913.686,,,,75816
2024-12-23T04:00:00,3281.4,3318.0,3274.26,3314.15,59788.567,,,,101818
2024-12-23T04:15:00,3314.16,3348.32,3310.99,3346.15,84429.31,,,,128307
2024-12-23T04:30:00,3346.16,3352.77,3334.4,3346.2,49688.166,,,,92368
2024-12-23T04:45:00,3346.19,3355.71,3340.88,3349.68,31462.403,,,,66631
2024-12-23T05:00:00,3349.68,3362.68,3340.0,3353.77,41520.155,,,,76549
2024-12-23T05:15:00,3353.77,3362.0,3338.26,3341.09,29864.325,,,,58550
2024-12-23T05:30:00,3341.09,3346.56,3317.0,3318.72,42679.276,,,,68881
2024-12-23T05:45:00,3318.72,3331.89,3315.14,3324.01,27778.94,,,,51772
2024-12-23T06:00:00,3324.0,3331.0,3311.5,3312.01,26882.588,,,,50898
2024-12-23T06:15:00,3312.0,3322.09,3298.02,3321.18,34121.23,,,,66260
2024-12-23T06:30:00,3321.18,3326.19,3310.0,3321.33,17028.794,,,,43494
2024-12-23T06:45:00,3321.33,3326.35,3311.24,3317.88,10676.299,,,,32866
2024-12-23T07:00:00,3317.87,3320.85,3283.0,3284.22,41715.075,,,,73164
2024-12-23T07:15:00,3284.22,3307.09,3284.21,3295.59,21800.797,,,,62188
2024-12-23T07:30:00,3295.6,3298.28,3258.0,3277.2,79058.277,,,,114302
2024-12-23T07:45:00,3277.2,3284.29,3270.38,3275.59,25230.908,,,,58427
2024-12-23T08:00:00,3275.59,3291.46,3272.85,3288.81,27590.087,,,,59503
2024-12-23T08:15:00,3288.84,3298.64,3270.89,3295.08,25881.036,,,,59812
2024-12-23T08:30:00,3295.08,3298.62,3282.55,3293.33,27579.544,,,,57294
2024-12-23T08:45:00,3293.34,3304.96,3292.23,3303.34,25616.152,,,,45381
2024-12-23T09:00:00,3303.33,3309.99,3291.76,3305.86,21743.826,,,,54003
2024-12-23T09:15:00,3305.86,3307.65,3293.33,3294.25,15650.62,,,,42578
2024-12-23T09:30:00,3294.25,3304.98,3291.89,3299.14,17083.978,,,,41177
2024-12-23T09:45:00,3299.13,3317.59,3298.4,3315.25,23585.538,,,,45318
2024-12-23T10:00:00,3315.25,3342.69,3313.78,3332.3,59878.344,,,,91832
2024-12-23T10:15:00,3332.3,3336.84,3326.09,3330.9,22225.271,,,,48810
2024-12-23T10:30:00,3330.9,3338.09,3325.28,3333.19,18603.133,,,,43499
2024-12-23T10:45:00,3333.2,3339.04,3323.86,3335.2,23024.471,,,,47146
2024-12-23T11:00:00,3335.21,3345.0,3332.07,3344.12,18919.193,,,,42070
2024-12-23T11:15:00,3344.13,3352.31,3340.63,3343.11,35016.281,,,,57551
2024-12-23T11:30:00,3343.11,3345.08,3331.55,3339.18,28065.365,,,,48797
2024-12-23T11:45:00,3339.18,3351.62,3332.72,3348.02,26620.773,,,,41561
2024-12-23T12:00:00,3348.01,3354.0,3336.24,3340.64,24628.387,,,,50508
2024-12-23T12:15:00,3340.64,3347.5,3334.39,3334.89,13660.689,,,,34328
2024-12-23T12:30:00,3334.89,3341.74,3331.27,3340.65,24079.397,,,,45063
2024-12-23T12:45:00,3340.64,3340.64,3330.13,3338.1,11386.758,,,,29698
2024-12-23T13:00:00,3338.11,3349.0,3333.04,3339.22,22759.898,,,,43447
2024-12-23T13:15:00,3339.22,3349.95,3336.86,3348.29,14419.966,,,,38333
2024-12-23T13:30:00,3348.29,3350.0,3341.56,3347.99,15086.098,,,,31940
2024-12-23T13:45:00,3348.0,3359.98,3344.32,3347.11,34262.862,,,,58715
2024-12-23T14:00:00,3347.1,3351.55,3334.21,3335.75,37453.82,,,,62228
2024-12-23T14:15:00,3335.75,3341.32,3332.17,3339.43,23634.273,,,,44168
2024-12-23T14:30:00,3339.42,3342.77,3306.21,3310.16,71869.741,,,,115362
2024-12-23T14:45:00,3310.17,3320.9,3307.0,3316.15,48132.256,,,,78284
2024-12-23T15:00:00,3316.16,3348.66,3313.8,3338.23,51825.548,,,,97520
2024-12-23T15:15:00,3338.24,3353.03,3336.74,3350.45,36780.635,,,,69054
2024-12-23T15:30:00,3350.44,3354.3,3301.37,3301.99,107631.374,,,,148025
2024-12-23T15:45:00,3301.99,3323.37,3280.67,3311.47,124212.771,,,,170156
2024-12-23T16:00:00,3311.47,3312.65,3284.21,3302.62,76349.265,,,,132494
2024-12-23T16:15:00,3302.62,3310.0,3281.66,3295.97,76846.298,,,,123672
2024-12-23T16:30:00,3295.96,3306.0,3285.65,3288.09,42205.027,,,,91487
2024-12-23T16:45:00,3288.06,3294.01,3267.04,3276.2,70692.765,,,,108910
2024-12-23T17:00:00,3276.01,3287.51,3270.0,3277.79,38706.275,,,,85131
2024-12-23T17:15:00,3277.78,3311.0,3273.36,3304.7,70347.845,,,,103827
2024-12-23T17:30:00,3304.71,3320.16,3292.22,3319.6,53128.762,,,,90333
2024-12-23T17:45:00,3319.6,3383.84,3312.0,3373.39,194083.915,,,,229373
2024-12-23T18:00:00,3373.38,3382.0,3349.85,3356.87,82660.934,,,,137404
2024-12-23T18:15:00,3356.87,3377.77,3352.85,3369.95,33470.522,,,,89488
2024-12-23T18:30:00,3369.95,3370.38,3336.27,3341.71,47786.148,,,,89720
2024-12-23T18:45:00,3341.72,3344.29,3326.66,3335.33,39985.329,,,,79105
2024-12-23T19:00:00,3335.33,3347.33,3330.03,3344.24,31031.48,,,,63397
2024-12-23T19:15:00,3344.23,3345.35,3335.0,3337.06,14933.428,,,,46557
2024-12-23T19:30:00,3337.06,3342.0,3313.76,3314.75,28353.267,,,,59453
2024-12-23T19:45:00,3314.75,3321.26,3296.05,3303.9,53136.228,,,,89291
2024-12-23T20:00:00,3303.89,3342.45,3303.09,3342.45,53330.419,,,,85195
2024-12-23T20:15:00,3342.45,3352.81,3338.03,3345.87,36679.56,,,,73222
2024-12-23T20:30:00,3345.86,3353.59,3332.12,3339.13,28957.758,,,,61340
2024-12-23T20:45:00,3339.14,3343.69,3326.22,3337.27,20126.721,,,,48038
2024-12-23T21:00:00,3337.27,3345.79,3328.15,3338.08,27684.29,,,,65780
2024-12-23T21:15:00,3338.09,3365.63,3337.76,3364.03,35593.884,,,,73667
2024-12-23T21:30:00,3364.04,3389.53,3360.05,3372.99,44967.176,,,,90799
2024-12-23T21:45:00,3372.99,3415.62,3368.54,3402.56,45140.027,,,,90835
2024-12-23T22:00:00,3402.56,3445.46,3401.88,3440.28,83272.466,,,,132380
2024-12-23T22:15:00,3440.28,3458.46,3432.0,3450.98,62593.401,,,,115195
2024-12-23T22:30:00,3450.98,3455.44,3427.36,3442.22,52368.451,,,,96694
2024-12-23T22:45:00,3442.22,3443.21,3420.0,3421.51,43709.986,,,,80881
2024-12-23T23:00:00,3421.5,3430.0,3415.59,3421.93,21655.906,,,,57821
2024-12-23T23:15:00,3421.93,3465.75,3421.06,3461.14,41591.78,,,,66919
2024-12-23T23:30:00,3461.14,3462.09,3437.22,3440.08,26242.687,,,,53800
2024-12-23T23:45:00,3440.08,3458.13,3437.2,3458.12,13257.296,,,,33374
2024-12-24T00:00:00,3458.12,3464.49,3438.0,3438.26,34579.119,,,,78132
2024-12-24T00:15:00,3438.26,3447.67,3423.7,3424.78,43752.194,,,,63545
2024-12-24T00:30:00,3424.77,3433.05,3416.67,3419.63,31582.237,,,,60123
2024-12-24T00:45:00,3419.64,3422.05,3414.03,3420.74,16228.253,,,,42040
2024-12-24T01:00:00,3420.75,3421.39,3396.41,3399.25,38845.384,,,,69998
2024-12-24T01:15:00,3399.25,3404.13,3388.0,3400.9,33405.245,,,,66002
2024-12-24T01:30:00,3400.9,3417.51,3400.89,3413.26,29871.918,,,,58643
2024-12-24T01:45:00,3413.25,3425.67,3405.69,3417.53,20298.459,,,,42276
2024-12-24T02:00:00,3417.54,3421.15,3405.0,3415.38,27737.356,,,,42754
2024-12-24T02:15:00,3415.37,3418.82,3403.27,3407.29,13331.761,,,,29996
2024-12-24T02:30:00,3407.3,3407.91,3381.0,3387.39,40968.636,,,,63677
2024-12-24T02:45:00,3387.39,3394.68,3375.0,3382.28,31950.747,,,,52973
2024-12-24T03:00:00,3382.27,3391.66,3366.51,3373.47,27020.284,,,,50044
2024-12-24T03:15:00,3373.47,3379.92,3356.01,3377.19,46695.254,,,,80840
2024-12-24T03:30:00,3377.2,3388.16,3377.04,3385.19,18675.67,,,,40741
2024-12-24T03:45:00,3385.2,3389.28,3361.98,3371.64,22128.675,,,,42681
2024-12-24T04:00:00,3371.63,3379.63,3371.63,3376.1,14038.327,,,,38809
2024-12-24T04:15:00,3376.11,3391.04,3375.32,3390.49,11647.044,,,,31783
2024-12-24T04:30:00,3390.5,3397.47,3386.24,3386.24,15221.478,,,,35611
2024-12-24T04:45:00,3386.24,3397.82,3380.23,3395.65,11049.988,,,,30812
2024-12-24T05:00:00,3395.66,3397.45,3385.53,3393.86,13885.619,,,,30213
2024-12-24T05:15:00,3393.86,3411.53,3393.84,3411.06,21892.699,,,,38835
2024-12-24T05:30:00,3411.07,3415.85,3402.3,3409.21,24174.233,,,,47785
2024-12-24T05:45:00,3409.21,3413.0,3401.73,3412.21,9646.911,,,,26399
2024-12-24T06:00:00,3412.22,3414.56,3406.96,3412.81,10629.956,,,,24727
2024-12-24T06:15:00,3412.81,3423.28,3411.54,3423.27,19428.856,,,,35088
2024-12-24T06:30:00,3423.28,3433.99,3415.77,3419.45,31277.525,,,,46456
2024-12-24T06:45:00,3419.45,3422.8,3413.09,3422.61,11950.191,,,,25757
2024-12-24T07:00:00,3422.62,3425.89,3413.42,3414.86,10479.579,,,,25953
2024-12-24T07:15:00,3414.88,3423.89,3408.67,3418.36,22123.991,,,,36957
2024-12-24T07:30:00,3418.35,3418.77,3404.21,3408.97,14708.647,,,,31971
2024-12-24T07:45:00,3408.98,3412.98,3384.52,3391.88,42457.173,,,,57216
2024-12-24T08:00:00,3391.87,3396.22,3383.49,3394.38,22802.617,,,,49885
2024-12-24T08:15:00,3394.38,3411.71,3393.99,3407.99,23397.533,,,,40700
2024-12-24T08:30:00,3407.99,3414.65,3400.02,3401.39,21120.124,,,,34777
2024-12-24T08:45:00,3401.38,3406.15,3399.14,3399.92,7300.8,,,,18820
2024-12-24T09:00:00,3399.91,3413.49,3391.82,3397.32,24203.959,,,,47832
2024-12-24T09:15:00,3397.31,3407.99,3395.2,3404.27,14675.385,,,,40097
2024-12-24T09:30:00,3404.27,3410.71,3399.2,3402.97,11537.995,,,,33446
2024-12-24T09:45:00,3402.98,3415.41,3398.33,3411.98,13847.01,,,,35600
2024-12-24T10:00:00,3411.98,3413.58,3388.2,3390.0,22879.189,,,,43238
2024-12-24T10:15:00,3390.0,3405.64,3384.03,3403.16,27176.826,,,,49138
2024-12-24T10:30:00,3403.17,3408.75,3398.24,3402.47,11359.915,,,,30638
2024-12-24T10:45:00,3402.47,3406.1,3393.02,3397.54,12763.04,,,,34832
2024-12-24T11:00:00,3397.54,3403.11,3389.37,3399.91,20945.047,,,,43224
2024-12-24T11:15:00,3399.9,3404.18,3388.31,3390.65,18011.637,,,,35451
2024-12-24T11:30:00,3390.65,3399.33,3388.1,3388.35,11713.006,,,,30438
2024-12-24T11:45:00,3388.35,3395.24,3388.35,3391.75,9047.79,,,,22241
2024-12-24T12:00:00,3391.75,3404.2,3391.09,3400.64,13280.053,,,,31661
2024-12-24T12:15:00,3400.63,3410.55,3398.24,3407.72,15948.452,,,,33037
2024-12-24T12:30:00,3407.71,3412.0,3404.62,3409.83,11052.607,,,,26672
2024-12-24T12:45:00,3409.83,3414.4,3403.0,3412.5,13231.47,,,,26350
2024-12-24T13:00:00,3412.5,3414.12,3402.95,3404.55,13110.553,,,,30483
2024-12-24T13:15:00,3404.56,3405.98,3394.84,3400.65,21351.493,,,,36038
2024-12-24T13:30:00,3400.65,3408.67,3393.1,3395.69,12654.608,,,,33839
2024-12-24T13:45:00,3395.69,3405.99,3395.69,3405.09,9065.673,,,,25688
2024-12-24T14:00:00,3405.1,3415.23,3400.26,3414.11,25008.021,,,,32362
2024-12-24T14:15:00,3414.1,3431.45,3410.44,3424.33,60480.183,,,,66238
2024-12-24T14:30:00,3424.34,3444.38,3424.0,3439.17,55249.091,,,,85732
2024-12-24T14:45:00,3439.18,3455.0,3432.48,3451.2,56324.554,,,,89723
2024-12-24T15:00:00,3451.2,3455.91,3436.54,3443.72,53941.954,,,,87353
2024-12-24T15:15:00,3443.73,3448.13,3428.5,3444.05,43846.24,,,,73954
2024-12-24T15:30:00,3444.04,3469.92,3434.72,3461.25,70354.463,,,,121080
2024-12-24T15:45:00,3461.25,3462.88,3450.99,3453.83,43878.195,,,,84126
2024-12-24T16:00:00,3453.83,3459.69,3441.73,3453.17,35725.618,,,,73418
2024-12-24T16:15:00,3453.17,3486.71,3448.0,3480.91,71624.143,,,,101155
2024-12-24T16:30:00,3480.91,3504.0,3478.5,3498.78,78393.836,,,,116793
2024-12-24T16:45:00,3498.77,3509.5,3484.96,3491.57,75835.711,,,,102772
2024-12-24T17:00:00,3491.58,3504.62,3486.6,3498.71,52174.071,,,,85101
2024-12-24T17:15:00,3498.71,3517.35,3494.83,3505.49,51142.482,,,,89840
2024-12-24T17:30:00,3505.49,3506.92,3479.0,3481.43,52369.865,,,,84911
2024-12-24T17:45:00,3481.44,3487.63,3474.0,3478.26,46928.01,,,,74169
2024-12-24T18:00:00,3478.27,3501.0,3478.0,3498.13,32312.225,,,,73041
