timestamp,open,high,low,close,volume,buy_volume,sell_volume,delta
2025-10-22T12:00:00,668.3900146484375,668.4299926757812,667.8200073242188,668.2550048828125,0,0.0,0.0,0.0
2025-10-22T12:15:00,668.239990234375,668.75,667.1500244140625,667.6199951171875,1417070.0,555313.6981517324,861756.3018482676,-306442.6036965351
2025-10-22T12:30:00,665.25,667.8300170898438,664.010009765625,667.1900024414062,8562539.0,5361673.20566113,3200865.7943388703,2160807.41132226
2025-10-22T12:45:00,667.2000122070312,668.219970703125,666.4400024414062,667.3499755859375,2621830.0,1475140.1092294052,1146689.8907705948,328450.21845881036
2025-10-22T13:00:00,667.2999877929688,667.6500244140625,666.0900268554688,666.1199951171875,1825827.0,614461.9713836267,1211365.0286163734,-596903.0572327467
2025-10-22T13:15:00,666.1400146484375,666.4000244140625,664.72998046875,665.4199829101562,2205736.0,849932.2658408436,1355803.7341591564,-505871.4683183129
2025-10-22T13:30:00,665.4099731445312,665.8599853515625,663.469970703125,663.6199951171875,2058193.0,694967.3313100338,1363225.6686899662,-668258.3373799324
2025-10-22T13:45:00,663.625,664.77001953125,663.2999877929688,664.739990234375,3409195.0,2262928.378613042,1146266.6213869578,1116661.7572260844
2025-10-22T14:00:00,664.75,665.4400024414062,664.4500122070312,664.4600219726562,2062891.0,837664.7434855107,1225226.2565144894,-387561.5130289787
2025-10-22T14:15:00,664.4500122070312,666.2000122070312,663.760009765625,665.673095703125,2306902.0,1442250.870839686,864651.1291603141,577599.7416793718
2025-10-22T14:30:00,665.6599731445312,666.3599853515625,665.0499877929688,665.9500122070312,1555222.0,907022.0203631258,648199.9796368742,258822.04072625167
2025-10-22T14:45:00,665.9299926757812,666.5599975585938,665.3400268554688,666.489990234375,1744521.0,1079603.4713669203,664917.5286330796,414685.94273384067
2025-10-22T15:00:00,666.4600219726562,667.5700073242188,665.5399780273438,666.8900146484375,4712820.0,2741788.598693527,1971031.401306473,770757.1973870539
2025-10-22T15:15:00,666.8800048828125,667.6400146484375,666.77001953125,667.4299926757812,2269207.0,1463243.7039374558,805963.2960625443,657280.4078749114
2025-10-22T15:30:00,667.5499267578125,668.3599853515625,667.3800048828125,667.6599731445312,3710541.0,2103298.5348297204,1607242.4651702798,496056.06965944055
2025-10-22T15:45:00,667.6699829101562,668.1900024414062,667.2999877929688,667.8099975585938,6848883.0,3928502.755860106,2920380.244139894,1008122.5117202122
2025-10-23T09:30:00,668.1199951171875,669.5349731445312,667.7999877929688,669.5349731445312,4396502.0,2955915.256796174,1440586.7432038258,1515328.5135923484
2025-10-23T09:45:00,669.530029296875,670.739990234375,669.4000244140625,669.9600219726562,3820834.0,2285373.5367717384,1535460.4632282616,749913.0735434769
2025-10-23T10:00:00,670.0,670.3699951171875,668.8699951171875,669.1099853515625,2260594.0,816071.1227171386,1444522.8772828614,-628451.7545657228
2025-10-23T10:15:00,669.1099853515625,669.8400268554688,668.1199951171875,669.4000244140625,2908321.0,1673138.5672312824,1235182.4327687176,437956.1344625647
2025-10-23T10:30:00,669.4000244140625,670.1701049804688,668.989990234375,669.8112182617188,1732502.0,1043425.8747409586,689076.1252590414,354349.7494819171
2025-10-23T10:45:00,669.9400024414062,670.3900146484375,669.3300170898438,670.2050170898438,1821716.0,1070262.083507841,751453.9164921591,318808.16701568186
2025-10-23T11:00:00,670.2100219726562,670.3098754882812,669.4600219726562,669.6799926757812,1308993.0,466589.63369766873,842403.3663023312,-375813.7326046625
2025-10-23T11:15:00,669.6900024414062,670.219970703125,669.09130859375,670.0399780273438,1313767.0,783677.7874701947,530089.2125298053,253588.5749403895
2025-10-23T11:30:00,670.2899780273438,670.530029296875,668.72998046875,668.9299926757812,1357217.0,456935.5525979946,900281.4474020054,-443345.8948040108
2025-10-23T11:45:00,668.9149780273438,670.719970703125,668.7949829101562,670.25,1585971.0,1037269.989622273,548701.010377727,488568.97924454603
2025-10-23T12:00:00,670.260009765625,671.0499877929688,670.1400146484375,671.0250244140625,1150386.0,777781.7691946598,372604.23080534016,405177.5383893196
2025-10-23T12:15:00,671.02001953125,671.0800170898438,670.1699829101562,670.5399780273438,1392416.0,516412.6343262978,876003.3656737022,-359590.7313474044
