timestamp,open,high,low,close,volume,buy_volume,sell_volume,delta
2024-12-23T00:00:00,584.0316546408188,588.3904419763173,580.8391036798633,587.7875366210938,57635800.0,35999721.08280255,21636078.917197455,14363642.165605094
2024-12-24T00:00:00,589.1416302251183,594.3603751171399,588.5584517113257,594.32080078125,33160100.0,22678181.18358615,10481918.81641385,12196262.3671723
2024-12-26T00:00:00,592.5417425072483,595.4871350336715,591.138241009476,594.3604125976562,41219100.0,25256125.98395232,15962974.01604768,9293151.96790464
2024-12-27T00:00:00,590.6043628183209,590.8416278253472,583.9030892928905,588.103759765625,64969300.0,25724009.58017334,39245290.419826664,-13521280.839653324
2024-12-30T00:00:00,581.066451827259,584.8717412480703,577.6268027117767,581.392578125,56578800.0,31500368.801479395,25078431.198520605,6421937.602958791
2024-12-31T00:00:00,583.0629680945224,583.7845361057068,577.6366994322016,579.2774658203125,57052700.0,20404224.19288139,36648475.80711861,-16244251.61423722
2025-01-02T00:00:00,582.5490544849214,584.268848917565,573.7622248829753,577.8541870117188,50204000.0,19226763.91667401,30977236.08332599,-11750472.16665198
2025-01-03T00:00:00,580.7106042287589,585.7217039617416,579.623335665357,585.0792846679688,37888500.0,24909995.575013205,12978504.424986795,11931491.15002641
2025-01-06T00:00:00,589.3491785436146,592.7393596690575,586.7101255067332,588.44970703125,47679400.0,20388772.053147182,27290627.946852818,-6901855.893705636
2025-01-07T00:00:00,590.4858054370367,590.8119920606497,579.9693484070148,581.7978515625,60393100.0,19918160.637979493,40474939.36202051,-20556778.724041015
2025-01-08T00:00:00,581.8669573794003,583.7251410015127,578.4075819613619,582.6477661132812,47304700.0,27059489.451679286,20245210.548320714,6814278.903358571
2025-01-10T00:00:00,579.0797727939155,579.148967552338,571.8348342474784,573.7523193359375,73105000.0,24910039.442869484,48194960.557130516,-23284921.11426103
2025-01-13T00:00:00,569.0871420731995,574.9977137931114,568.6719735158341,574.6419067382812,47910100.0,32661183.927362658,15248916.072637342,17412267.854725316
2025-01-14T00:00:00,577.5774134567713,578.2099995586356,571.6371609030458,575.4326171875,48420600.0,19419236.419491567,29001363.580508433,-9582127.161016867
2025-01-15T00:00:00,583.4780831774012,587.0461675916275,582.3611942103539,585.899658203125,56900200.0,35706707.20778881,21193492.79221119,14513214.41557762
2025-01-16T00:00:00,587.2735525674167,587.4514560986999,584.0711683508569,584.77294921875,43319700.0,14686934.572835313,28632765.427164685,-13945830.854329372
2025-01-17T00:00:00,590.0311830207747,592.4032903303786,588.6968161028142,590.6439819335938,58070600.0,33378969.537697442,24691630.462302558,8687339.075394884
2025-01-21T00:00:00,593.6980955549004,596.0603696579795,591.7213092581105,596.0504760742188,42532900.0,26851916.362687502,15680983.637312496,11170932.725375006
2025-01-22T00:00:00,598.8872003053638,600.7651715456991,598.3337025176967,599.4011840820312,48196000.0,28036009.601158045,20159990.398841955,7876019.20231609
2025-01-23T00:00:00,598.7685644436611,602.6727294921875,598.4918457286775,602.6727294921875,41152100.0,28397912.016325757,12754187.983674241,15643724.032651516
2025-01-24T00:00:00,602.7319999441287,603.6907726306447,599.7569270310084,600.913330078125,34604700.0,13172382.085904984,21432317.914095018,-8259935.828190034
2025-01-27T00:00:00,587.9061375768574,592.7295010606359,587.7381276298589,592.4132080078125,70361100.0,48228720.43718259,22132379.562817406,26096340.874365184
2025-01-28T00:00:00,593.6487213775014,598.3435890966371,590.3178411060637,597.5034790039062,44433300.0,27639504.513198737,16793795.486801263,10845709.026397474
2025-01-29T00:00:00,596.7126333153398,597.1179082556828,592.2648645148614,594.8248291015625,37177400.0,14560562.955099767,22616837.044900235,-8056274.089800468
2025-01-30T00:00:00,596.9499738076877,599.5592859855939,593.747529191958,598.0173950195312,39281300.0,22686909.962652896,16594390.037347104,6092519.925305791
2025-01-31T00:00:00,600.448905343786,602.8803744805813,594.0737567525663,594.8348388671875,66566900.0,23589817.895908494,42977082.1040915,-19387264.20818301
2025-02-03T00:00:00,585.7909458950113,593.3224968021361,583.6362560871698,590.831787109375,65857200.0,41362396.9913043,24494803.0086957,16867593.9826086
2025-02-04T00:00:00,590.8911228856247,595.3092115270962,590.3475186916722,594.7952880859375,33457800.0,22350788.338231638,11107011.66176836,11243776.676463278
2025-02-05T00:00:00,593.668444292325,597.35513123978,591.6323569254649,597.2068481445312,30653100.0,19702136.79704285,10950963.20295715,8751173.5940857
2025-02-06T00:00:00,598.9563451128535,599.4110276717307,595.6353586638426,599.2825317382812,35771500.0,20137879.33344486,15633620.666555142,4504258.666889718
2025-02-07T00:00:00,599.8458969203407,601.0714946997704,593.0852616403969,593.7969360351562,50788500.0,17084564.21006215,33703935.78993785,-16619371.579875696
2025-02-10T00:00:00,597.0191605249602,598.4720695404235,595.7440947156747,597.82958984375,26048700.0,15487570.83261299,10561129.16738701,4926441.665225979
2025-02-11T00:00:00,595.5563267993089,598.8279059672569,595.4377244382205,598.2843017578125,30056700.0,20159040.509010516,9897659.490989486,10261381.01802103
2025-02-12T00:00:00,592.2452442399068,597.5331239679138,591.5632504880516,596.35693359375,45076100.0,29448710.486391444,15627389.513608556,13821320.972782888
2025-02-13T00:00:00,597.4638899085884,602.860538386905,596.198778008583,602.6529541015625,40921300.0,27287956.90459615,13633343.095403852,13654613.809192298
2025-02-14T00:00:00,602.8604957096632,603.8982964094444,602.0005985304107,602.623291015625,26910400.0,11605126.040257122,15305273.95974288,-3700147.919485757
2025-02-18T00:00:00,603.7896117473091,604.3925170898438,601.3186288745633,604.3925170898438,26749000.0,15498923.071534168,11250076.928465832,4248846.143068336
2025-02-19T00:00:00,602.9988995994843,606.1123017730542,602.4849158656623,605.8157958984375,31011100.0,20668419.28179612,10342680.718203878,10325738.563592242
2025-02-20T00:00:00,604.4419196559093,604.5803091740476,599.9744236813096,603.29541015625,36554000.0,15084431.88807481,21469568.11192519,-6385136.223850379
2025-02-21T00:00:00,603.0779110877393,603.216300601011,592.5119863702242,592.9765625,76519800.0,23602485.068048913,52917314.93195108,-29314829.86390217
2025-02-24T00:00:00,595.0324891561768,596.0307759330515,589.5666458438759,590.2783203125,50737200.0,17234392.51262496,33502807.48737504,-16268414.97475008
2025-02-25T00:00:00,590.2189701372146,590.9503713867966,582.7170398838512,587.3427124023438,58266500.0,23166674.844302874,35099825.15569712,-11933150.311394248
2025-02-26T00:00:00,589.013102100412,592.620761102799,584.9903348809851,587.6392211914062,43321600.0,18324692.58377986,24996907.416220136,-6672214.832440276
2025-02-27T00:00:00,589.9223642338113,591.0788275306367,577.864017357305,578.2593383789062,74196700.0,23565921.799272474,50630778.20072753,-27064856.401455056
2025-02-28T00:00:00,578.7635029554216,587.8171578604871,575.6797210871997,587.283447265625,88744100.0,58153420.542359926,30590679.457640074,27562741.08471985
2025-03-03T00:00:00,589.2601945949107,590.4067643806418,573.1691862018861,576.9942626953125,74249200.0,25486992.78991305,48762207.21008696,-23275214.420173906
2025-03-04T00:00:00,572.9814465763258,578.5955127414016,565.608011549554,570.1644897460938,109648200.0,45774326.56349753,63873873.436502464,-18099546.873004936
