timestamp,open,high,low,close,volume,buy_volume,sell_volume,delta,trades_count,vwap
2025-12-15T01:25:00,88514.9,88563.1,88459.9,88460.0,137.45499999999998,59.275,78.17999999999999,-18.904999999999994,1950,88508.19343494235
2025-12-15T01:26:00,88460.0,88542.7,88439.2,88499.9,102.74799999999999,62.701,40.047,22.654000000000003,1364,88496.10854128547
2025-12-15T01:27:00,88499.9,88529.3,88494.7,88528.3,69.341,40.72,28.621,12.099,820,88514.5972512655
2025-12-15T01:28:00,88528.4,88542.3,88476.9,88494.8,74.745,34.469,40.276,-5.807000000000002,1068,88499.12956318147
2025-12-15T01:29:00,88494.9,88500.0,88461.9,88494.0,41.739,14.039,27.7,-13.661,758,88480.51055607466
2025-12-15T01:30:00,88494.1,88563.0,88486.9,88533.9,123.244,76.30799999999999,46.936,29.371999999999993,1824,88522.78648453474
2025-12-15T01:31:00,88533.9,88629.7,88533.9,88605.0,243.819,161.224,82.595,78.62899999999999,2198,88576.09843080318
2025-12-15T01:32:00,88605.0,88656.3,88426.8,88426.9,471.972,108.221,363.751,-255.52999999999997,3424,88581.45181239565
2025-12-15T01:33:00,88426.8,88471.8,88426.7,88440.4,72.586,31.278,41.308,-10.030000000000001,872,88449.68432755629
2025-12-15T01:34:00,88440.5,88440.5,88386.3,88414.8,74.613,18.359,56.254,-37.894999999999996,1159,88407.62599144921
2025-12-15T01:35:00,88414.9,88414.9,88338.3,88361.9,186.388,37.035,149.353,-112.31800000000001,1390,88376.30468967959
2025-12-15T01:36:00,88361.9,88361.9,88263.3,88287.2,190.19299999999998,50.766,139.427,-88.661,1741,88299.1882624492
2025-12-15T01:37:00,88287.2,88302.6,88204.6,88293.0,96.739,39.483,57.256,-17.773000000000003,1503,88246.92940902841
2025-12-15T01:38:00,88293.0,88293.0,88207.8,88252.4,74.293,31.832,42.461,-10.628999999999998,1090,88247.86195334687
2025-12-15T01:39:00,88252.4,88262.3,88188.0,88233.5,102.37,41.755,60.615,-18.86,1245,88218.3753169874
2025-12-15T01:40:00,88233.4,88233.5,88151.6,88189.5,94.432,48.56,45.872,2.6880000000000024,1454,88179.19822200101
2025-12-15T01:41:00,88189.6,88200.9,88118.8,88170.7,98.42099999999999,38.442,59.979,-21.537,1348,88145.28784304163
2025-12-15T01:42:00,88170.8,88171.2,88080.0,88093.6,94.174,38.007,56.167,-18.160000000000004,1181,88104.31300252724
2025-12-15T01:43:00,88093.6,88186.1,88087.0,88142.2,80.025,40.569,39.456,1.1129999999999995,1179,88134.99428303655
2025-12-15T01:44:00,88142.1,88220.0,88130.0,88215.3,83.899,58.172000000000004,25.727,32.44500000000001,1135,88185.95327715467
2025-12-15T01:45:00,88215.4,88218.6,88171.6,88179.8,66.601,25.907,40.694,-14.787000000000003,1173,88194.79178090418
2025-12-15T01:46:00,88179.8,88280.4,88179.8,88256.8,96.242,48.426,47.816,0.6099999999999994,1298,88240.91655306415
2025-12-15T01:47:00,88256.7,88289.9,88193.1,88271.2,68.86,28.958,39.902,-10.944000000000003,1240,88241.88641446413
2025-12-15T01:48:00,88271.2,88307.4,88242.6,88259.8,84.464,36.497,47.967,-11.469999999999999,1267,88273.65477836711
2025-12-15T01:49:00,88259.9,88285.6,88209.4,88280.7,46.584,29.991,16.593,13.398,1357,88244.24627125192
2025-12-15T01:50:00,88280.7,88297.3,88224.5,88257.4,54.299,26.764,27.535,-0.7710000000000008,861,88263.45855908949
2025-12-15T01:51:00,88257.5,88269.0,88188.0,88201.8,71.838,24.627,47.211,-22.584,1054,88223.86657200925
2025-12-15T01:52:00,88201.8,88312.0,88193.0,88281.0,59.3,40.832,18.468,22.364,1207,88267.16775885329
2025-12-15T01:53:00,88281.1,88281.1,88229.9,88248.8,26.878999999999998,11.166,15.713,-4.546999999999999,802,88256.20615350275
2025-12-15T01:54:00,88248.9,88341.0,88248.8,88334.6,46.841,33.953,12.888,21.065000000000005,805,88315.73111163297
2025-12-15T01:55:00,88334.7,88432.1,88334.7,88404.2,78.657,54.431,24.226,30.205,1235,88401.2418335304
2025-12-15T01:56:00,88404.3,88456.5,88402.1,88446.8,56.507999999999996,37.26,19.248,18.011999999999997,937,88443.2153836625
2025-12-15T01:57:00,88446.9,88456.5,88418.8,88455.0,54.331,32.077,22.254,9.822999999999997,716,88438.40830281055
2025-12-15T01:58:00,88455.0,88456.4,88438.0,88450.3,25.209,10.927,14.282,-3.3550000000000004,480,88447.03570153516
2025-12-15T01:59:00,88450.3,88450.3,88414.8,88414.9,43.666000000000004,7.024,36.642,-29.618000000000002,436,88431.32631337881
2025-12-15T02:00:00,88415.0,88509.1,88415.0,88487.6,132.023,74.002,58.021,15.980999999999995,1594,88477.91152071988
2025-12-15T02:01:00,88487.5,88493.3,88463.4,88483.7,43.851,21.35,22.501,-1.1509999999999998,769,88479.61813413606
2025-12-15T02:02:00,88483.7,88573.9,88468.1,88551.8,225.37599999999998,162.908,62.468,100.43999999999998,1706,88542.76573858797
2025-12-15T02:03:00,88551.8,88551.8,88480.2,88486.8,96.864,45.7,51.164,-5.463999999999999,989,88509.10757040798
2025-12-15T02:04:00,88486.7,88486.7,88376.7,88417.6,90.566,33.879,56.687,-22.808,1251,88420.22724753218
2025-12-15T02:05:00,88417.7,88546.1,88410.6,88542.3,218.552,170.106,48.446,121.66,1955,88484.853527307
2025-12-15T02:06:00,88542.2,88542.3,88470.0,88470.0,88.249,29.455000000000002,58.794,-29.338999999999995,1091,88495.96688347743
2025-12-15T02:07:00,88470.0,88555.8,88435.0,88498.2,100.029,53.466,46.563,6.902999999999999,1623,88502.04835397736
2025-12-15T02:08:00,88498.3,88498.3,88387.9,88388.0,102.318,30.952,71.366,-40.414,1586,88426.86382259232
2025-12-15T02:09:00,88387.9,88501.9,88387.9,88484.6,56.639,25.263,31.376,-6.1129999999999995,1307,88454.36164480305
2025-12-15T02:10:00,88484.6,88541.6,88479.9,88514.1,67.169,39.461,27.708,11.753,931,88520.51278566006
2025-12-15T02:11:00,88514.0,88552.9,88488.4,88535.3,54.92999999999999,33.812,21.118,12.693999999999999,1073,88530.66150555253
2025-12-15T02:12:00,88535.3,88556.4,88535.2,88553.8,39.881,18.598,21.283,-2.6850000000000023,519,88549.60770040871
2025-12-15T02:13:00,88553.8,88573.0,88548.3,88556.1,53.549,38.051,15.498,22.553000000000004,627,88561.18008552914
2025-12-15T02:14:00,88556.2,88561.2,88540.0,88557.3,34.173,18.182,15.991,2.190999999999999,482,88554.69529745704
2025-12-15T02:15:00,88557.4,88565.1,88511.6,88518.1,44.495000000000005,16.599,27.896,-11.297,933,88534.77756826609
2025-12-15T02:16:00,88518.1,88529.4,88486.5,88529.3,29.353,16.231,13.122,3.1090000000000018,669,88509.75118727217
2025-12-15T02:17:00,88529.4,88555.5,88496.7,88555.5,45.163,19.227,25.936,-6.709,766,88524.10923543609
2025-12-15T02:18:00,88555.5,88555.5,88543.7,88543.9,33.025999999999996,12.363,20.663,-8.3,355,88547.46410101133
2025-12-15T02:19:00,88543.9,88565.0,88536.2,88565.0,94.03999999999999,21.416,72.624,-51.208,525,88550.64282539346
2025-12-15T02:20:00,88565.0,88642.9,88565.0,88631.1,103.659,76.7,26.959,49.741,936,88618.87526601645
2025-12-15T02:21:00,88631.1,88631.1,88555.1,88571.9,87.193,46.637,40.556,6.081000000000003,1093,88587.2070533185
2025-12-15T02:22:00,88571.9,88634.0,88571.9,88633.9,57.576,35.704,21.872,13.832,1096,88598.8568396554
2025-12-15T02:23:00,88634.0,88687.8,88611.7,88633.3,129.02100000000002,75.336,53.685,21.650999999999996,1414,88655.23686919182
2025-12-15T02:24:00,88633.5,88722.2,88633.5,88705.5,175.38600000000002,108.846,66.54,42.306,1588,88689.23080918657
2025-12-15T02:25:00,88705.5,88707.3,88639.0,88648.0,61.92100000000001,26.376,35.545,-9.169,765,88663.54976663813
2025-12-15T02:26:00,88647.9,88649.5,88605.0,88620.1,74.758,37.214,37.544,-0.3299999999999983,727,88624.83045694107
2025-12-15T02:27:00,88620.0,88646.8,88600.1,88608.9,73.81700000000001,39.897,33.92,5.976999999999997,750,88625.73347060975
2025-12-15T02:28:00,88608.9,88648.4,88605.2,88648.4,45.507000000000005,32.231,13.276,18.955000000000002,479,88627.50665831628
2025-12-15T02:29:00,88648.4,88667.7,88646.4,88662.6,43.961,23.339,20.622,2.7169999999999987,488,88657.3053047019
2025-12-15T02:30:00,88662.7,88708.5,88650.5,88706.1,93.23,57.118,36.112,21.006,817,88671.72730773356
2025-12-15T02:31:00,88706.0,88706.1,88612.9,88690.9,89.102,34.319,54.783,-20.464,1351,88651.46822630243
2025-12-15T02:32:00,88690.9,88760.0,88690.8,88736.8,135.589,77.81099999999999,57.778,20.032999999999994,1569,88733.10802719984
2025-12-15T02:33:00,88736.7,88873.4,88736.7,88871.1,288.289,207.953,80.336,127.617,2602,88821.8970474073
2025-12-15T02:34:00,88870.9,88978.5,88809.4,88974.1,321.51800000000003,199.988,121.53,78.458,3581,88910.47365839548
2025-12-15T02:35:00,88974.2,89051.9,88926.0,89020.3,440.84400000000005,311.865,128.979,182.886,4190,89000.63862636214
2025-12-15T02:36:00,89020.3,89030.4,88871.7,88871.7,136.148,55.622,80.526,-24.903999999999996,1995,88959.6330030555
2025-12-15T02:37:00,88871.7,88975.8,88871.7,88970.5,172.67000000000002,85.364,87.306,-1.941999999999993,2215,88937.84387038859
2025-12-15T02:38:00,88970.4,89246.1,88963.8,89187.7,552.473,363.655,188.818,174.83699999999996,4939,89157.1768660188
2025-12-15T02:39:00,89187.6,89258.5,89094.5,89126.7,235.232,101.614,133.618,-32.00399999999999,3421,89180.60122134745
2025-12-15T02:40:00,89126.4,89184.8,88992.1,89002.9,321.738,83.833,237.905,-154.072,3632,89058.99108342813
2025-12-15T02:41:00,89003.0,89048.8,88981.0,89001.5,95.167,44.8,50.367,-5.567,1710,89010.69864869124
2025-12-15T02:42:00,89001.2,89033.8,88971.3,88979.3,139.261,47.531,91.73,-44.199000000000005,1698,88999.05440001149
2025-12-15T02:43:00,88979.4,89061.3,88979.3,89026.6,168.159,35.672,132.487,-96.815,1602,89029.83763878234
2025-12-15T02:44:00,89026.6,89029.1,88951.1,89025.6,136.163,71.834,64.329,7.50500000000001,1421,88988.68169106144
2025-12-15T02:45:00,89025.5,89051.0,88982.3,88984.0,78.072,28.104,49.968,-21.864000000000004,1716,89014.21603263653
2025-12-15T02:46:00,88984.1,89005.7,88930.2,88930.2,86.74199999999999,17.755,68.987,-51.232,1243,88961.77107975376
2025-12-15T02:47:00,88930.3,88991.7,88930.2,88975.0,161.80700000000002,131.513,30.294,101.21900000000001,1401,88955.11353835124
2025-12-15T02:48:00,88974.9,89033.4,88920.5,89027.7,104.622,80.729,23.893,56.836,1581,88969.67701821798
2025-12-15T02:49:00,89027.7,89185.9,89023.2,89185.8,163.152,125.29899999999999,37.853,87.446,1970,89099.34618392665
2025-12-15T02:50:00,89185.9,89250.0,89174.5,89184.8,279.67,151.906,127.764,24.14200000000001,2352,89218.91828833983
2025-12-15T02:51:00,89184.7,89291.9,89184.7,89285.9,268.375,193.197,75.178,118.019,2125,89256.67339319982
2025-12-15T02:52:00,89284.9,89285.9,89201.6,89256.7,135.62099999999998,65.565,70.056,-4.491,2048,89232.50058029364
2025-12-15T02:53:00,89256.7,89288.5,89187.2,89187.3,92.158,51.624,40.534,11.090000000000003,1389,89249.95802317759
2025-12-15T02:54:00,89187.3,89213.2,89177.0,89190.2,59.375,20.706,38.669,-17.962999999999997,976,89194.68111494737
2025-12-15T02:55:00,89190.3,89212.5,89143.0,89191.8,65.114,26.585,38.529,-11.944000000000003,1296,89182.79661516724
2025-12-15T02:56:00,89191.8,89220.0,89164.8,89164.8,62.063,29.21,32.853,-3.6430000000000007,971,89195.67855404991
2025-12-15T02:57:00,89164.9,89180.2,89119.3,89130.4,52.116,15.157,36.959,-21.802000000000003,831,89154.68426011204
2025-12-15T02:58:00,89130.4,89176.2,89123.4,89154.4,79.741,40.284,39.457,0.8269999999999982,889,89148.9752109956
2025-12-15T02:59:00,89154.5,89247.3,89154.5,89189.1,158.027,77.491,80.536,-3.0450000000000017,1519,89213.09944503155
2025-12-15T03:00:00,89189.0,89254.7,89180.2,89220.1,210.113,63.725,146.388,-82.66300000000001,1720,89218.1053699676
2025-12-15T03:01:00,89220.0,89283.7,89220.0,89258.4,158.542,80.968,77.574,3.3940000000000055,1295,89256.09510855169
2025-12-15T03:02:00,89258.4,89333.0,89249.2,89324.3,259.969,146.814,113.155,33.65899999999999,2169,89301.65504387062
2025-12-15T03:03:00,89324.4,89360.0,89314.4,89360.0,118.86200000000001,68.70700000000001,50.155,18.552000000000007,1197,89338.68880382291
2025-12-15T03:04:00,89359.9,89444.1,89359.9,89419.0,284.863,145.144,139.719,5.425000000000011,2374,89409.96085381394
2025-12-15T03:05:00,89419.1,89435.0,89343.2,89372.1,310.442,180.779,129.663,51.115999999999985,2465,89386.30440662023
2025-12-15T03:06:00,89372.1,89446.5,89369.5,89446.4,107.94399999999999,69.345,38.599,30.746000000000002,1131,89393.2880299044
2025-12-15T03:07:00,89446.5,89474.0,89416.1,89467.6,134.143,67.762,66.381,1.3810000000000002,1683,89456.13091402459
2025-12-15T03:08:00,89467.7,89600.0,89458.3,89594.3,482.27000000000004,351.42900000000003,130.841,220.58800000000002,3971,89527.65183548635
2025-12-15T03:09:00,89594.3,89599.1,89542.6,89594.9,171.60399999999998,66.66,104.944,-38.284000000000006,2513,89572.98453940469
2025-12-15T03:10:00,89594.9,89606.0,89499.9,89580.0,512.554,164.433,348.121,-183.688,3294,89529.14246206255
2025-12-15T03:11:00,89580.0,89598.5,89442.0,89442.1,457.81199999999995,80.743,377.06899999999996,-296.32599999999996,2837,89501.49397918797
2025-12-15T03:12:00,89442.0,89484.5,89437.5,89455.5,150.406,44.304,106.102,-61.798,1900,89465.27134489315
2025-12-15T03:13:00,89455.5,89480.0,89450.4,89465.0,41.302,19.119,22.183,-3.064,834,89467.19456442787
2025-12-15T03:14:00,89465.1,89476.3,89451.0,89476.2,43.251000000000005,24.26,18.991,5.269000000000002,582,89465.31424013317
2025-12-15T03:15:00,89476.2,89535.5,89465.0,89503.7,105.163,43.11,62.053,-18.942999999999998,1481,89505.28950010936
2025-12-15T03:16:00,89503.7,89609.4,89497.9,89609.0,181.774,124.963,56.811,68.15199999999999,1550,89574.59319099541
2025-12-15T03:17:00,89609.0,89754.9,89608.9,89734.5,468.74799999999993,319.066,149.682,169.384,3824,89700.8724363624
2025-12-15T03:18:00,89734.5,89972.4,89728.9,89817.3,784.8209999999999,463.77,321.051,142.719,6441,89875.59816072711
2025-12-15T03:19:00,89816.8,89899.7,89771.6,89884.8,295.32,127.405,167.915,-40.50999999999999,3470,89834.31346674795
2025-12-15T03:20:00,89884.8,89892.8,89769.2,89776.1,266.392,128.351,138.041,-9.689999999999998,2574,89825.84317396919
2025-12-15T03:21:00,89776.2,89970.4,89776.2,89921.4,251.183,136.718,114.465,22.252999999999986,2726,89891.25236978616
2025-12-15T03:22:00,89921.5,89924.0,89725.2,89725.2,293.628,49.067,244.561,-195.494,2689,89805.11123700738
2025-12-15T03:23:00,89725.2,89771.8,89721.6,89763.0,213.39999999999998,81.884,131.516,-49.63199999999999,1675,89742.11691611997
2025-12-15T03:24:00,89763.0,89773.5,89721.6,89722.5,143.833,87.713,56.12,31.592999999999996,1790,89745.40607579624
2025-12-15T03:25:00,89722.5,89722.6,89577.0,89620.0,392.985,88.719,304.266,-215.54700000000003,2932,89638.20311029683
2025-12-15T03:26:00,89620.0,89664.5,89607.4,89658.8,86.28399999999999,52.184,34.1,18.083999999999996,1403,89624.51541073665
2025-12-15T03:27:00,89658.9,89685.4,89632.4,89667.1,45.205,20.798000000000002,24.407,-3.608999999999998,1029,89661.11135051433
2025-12-15T03:28:00,89667.2,89670.0,89564.3,89592.8,66.793,22.466,44.327,-21.860999999999997,1200,89614.35334391327
2025-12-15T03:29:00,89592.8,89640.3,89592.8,89640.3,59.093,30.241,28.852,1.3889999999999993,907,89616.59278933206
2025-12-15T03:30:00,89640.5,89670.0,89592.9,89592.9,109.043,38.179,70.864,-32.685,1580,89638.95403372981
2025-12-15T03:31:00,89593.0,89618.1,89523.9,89564.9,183.293,71.331,111.962,-40.631,1712,89562.20420365207
2025-12-15T03:32:00,89564.8,89584.0,89535.8,89569.0,167.235,64.056,103.179,-39.123000000000005,1908,89562.81987383023
2025-12-15T03:33:00,89568.9,89572.6,89543.0,89564.5,111.255,49.746,61.509,-11.762999999999998,946,89557.15444519349
2025-12-15T03:34:00,89564.5,89626.8,89564.5,89622.0,64.191,44.096,20.095,24.000999999999998,1033,89598.68529077285
2025-12-15T03:35:00,89622.0,89644.3,89580.1,89636.9,92.164,35.9,56.264,-20.364000000000004,1179,89614.64986003212
2025-12-15T03:36:00,89636.8,89636.9,89581.4,89581.5,36.764,6.4319999999999995,30.332,-23.900000000000002,624,89605.74321074964
2025-12-15T03:37:00,89581.4,89617.7,89578.5,89593.6,54.965999999999994,29.74,25.226,4.513999999999999,784,89588.95123530911
2025-12-15T03:38:00,89593.6,89620.3,89584.5,89600.1,41.795,18.932,22.863,-3.931000000000001,597,89601.88783825816
2025-12-15T03:39:00,89600.0,89600.0,89504.3,89504.8,115.62700000000001,24.873,90.754,-65.881,1406,89533.40103003624
2025-12-15T03:40:00,89504.8,89565.2,89504.5,89504.6,90.314,49.518,40.796,8.722000000000001,1050,89538.31473968599
2025-12-15T03:41:00,89504.5,89520.9,89403.3,89426.8,327.60900000000004,115.309,212.3,-96.99100000000001,1897,89446.08416862784
2025-12-15T03:42:00,89426.8,89439.4,89336.7,89344.0,302.299,86.36,215.939,-129.579,2246,89387.51069570195
2025-12-15T03:43:00,89344.1,89412.5,89333.3,89410.1,136.388,61.63,74.758,-13.127999999999993,999,89370.23823723494
2025-12-15T03:44:00,89410.0,89426.0,89383.6,89399.9,97.467,44.772999999999996,52.694,-7.9210000000000065,996,89402.90446407502
2025-12-15T03:45:00,89400.0,89415.2,89328.8,89332.5,140.81,54.976,85.834,-30.858000000000004,1854,89381.15607627298
2025-12-15T03:46:00,89332.2,89332.2,89273.1,89330.6,170.446,86.386,84.06,2.3259999999999934,1707,89306.90847130469
2025-12-15T03:47:00,89330.7,89330.7,89248.8,89249.9,139.428,41.367,98.061,-56.69400000000001,1088,89287.39769128153
2025-12-15T03:48:00,89249.9,89275.5,89193.7,89200.5,269.63,126.778,142.852,-16.073999999999998,1590,89217.88464414197
2025-12-15T03:49:00,89200.5,89313.2,89196.1,89313.1,152.34699999999998,89.957,62.39,27.566999999999993,1261,89258.05057664412
2025-12-15T03:50:00,89313.2,89330.7,89263.5,89266.6,92.05199999999999,29.484,62.568,-33.083999999999996,1152,89295.7429909182
2025-12-15T03:51:00,89266.7,89280.7,89229.6,89280.6,65.768,38.554,27.214,11.340000000000003,1051,89249.69257389611
2025-12-15T03:52:00,89280.6,89282.9,89259.3,89272.7,35.921,16.435,19.486,-3.051000000000002,570,89273.14326995352
2025-12-15T03:53:00,89272.6,89288.5,89252.9,89288.5,45.605000000000004,17.457,28.148,-10.690999999999999,739,89270.90095822826
2025-12-15T03:54:00,89288.6,89299.0,89280.0,89280.1,35.825,11.247,24.578,-13.331,425,89289.12641730634
2025-12-15T03:55:00,89280.0,89295.0,89230.9,89230.9,37.486000000000004,8.483,29.003,-20.52,892,89264.388646428
2025-12-15T03:56:00,89230.9,89231.7,89194.5,89214.5,102.558,43.313,59.245000000000005,-15.932000000000002,881,89214.41219310048
2025-12-15T03:57:00,89214.5,89230.0,89208.4,89221.3,51.489999999999995,28.849999999999998,22.64,6.209999999999997,536,89218.82773548263
2025-12-15T03:58:00,89221.2,89284.0,89221.2,89273.7,62.755,49.777,12.978,36.799,683,89253.51200382439
2025-12-15T03:59:00,89273.8,89275.6,89254.4,89269.5,32.483,20.831,11.652,9.179,459,89264.49561308994
2025-12-15T04:00:00,89269.5,89283.7,89250.0,89250.0,58.678,20.096,38.582,-18.486,1014,89263.94072224684
2025-12-15T04:01:00,89250.1,89261.9,89230.4,89261.9,29.913,18.267,11.646,6.620999999999999,550,89239.54581620032
2025-12-15T04:02:00,89261.9,89391.2,89261.9,89387.0,121.373,92.111,29.262,62.849000000000004,1475,89346.62687912467
2025-12-15T04:03:00,89387.0,89387.0,89246.0,89264.5,70.42999999999999,28.06,42.37,-14.309999999999999,1207,89320.36343887549
2025-12-15T04:04:00,89264.5,89335.0,89264.4,89296.7,50.963,28.708000000000002,22.255,6.453000000000003,956,89313.21573102055
2025-12-15T04:05:00,89296.7,89327.5,89222.3,89224.1,64.843,33.523,31.32,2.203000000000003,1449,89287.84011227118
2025-12-15T04:06:00,89224.1,89286.0,89224.0,89253.1,64.906,39.537,25.369,14.168,1062,89248.92213970973
2025-12-15T04:07:00,89253.1,89259.2,89202.7,89259.1,59.987,30.565,29.422,1.1430000000000007,1003,89227.13953689966
2025-12-15T04:08:00,89259.2,89259.2,89215.3,89217.8,41.269999999999996,13.893,27.377,-13.483999999999998,613,89230.87781923916
2025-12-15T04:09:00,89217.8,89328.0,89217.8,89328.0,95.787,81.846,13.940999999999999,67.905,1079,89283.84450603944
2025-12-15T04:10:00,89328.0,89372.9,89328.0,89352.1,55.875,34.558,21.317,13.241,684,89352.45603042506
2025-12-15T04:11:00,89352.1,89378.7,89292.6,89292.7,69.695,37.518,32.177,5.341000000000001,1220,89348.62547385035
2025-12-15T04:12:00,89292.7,89365.5,89292.6,89357.3,33.043,27.275,5.768,21.506999999999998,680,89343.80541718367
2025-12-15T04:13:00,89357.3,89382.6,89335.5,89335.5,26.761000000000003,14.999,11.762,3.237,725,89361.54961324314
2025-12-15T04:14:00,89335.6,89337.4,89316.0,89337.3,39.996,29.109,10.887,18.222,439,89333.0844859486
2025-12-15T04:15:00,89337.4,89370.0,89326.0,89364.1,37.757,26.849,10.908,15.941,805,89351.89659930608
2025-12-15T04:16:00,89364.2,89391.4,89354.3,89365.1,22.173000000000002,13.337,8.836,4.5009999999999994,589,89372.48373697739
2025-12-15T04:17:00,89365.1,89483.7,89362.4,89463.6,113.877,87.198,26.679000000000002,60.51899999999999,1437,89448.56129683781
2025-12-15T04:18:00,89463.6,89497.2,89439.8,89449.3,63.316,39.351,23.965,15.386,1109,89467.38018194454
2025-12-15T04:19:00,89449.2,89477.3,89443.7,89474.1,44.961,32.169,12.792,19.376999999999995,996,89458.28476012545
2025-12-15T04:20:00,89474.0,89474.0,89430.8,89430.8,30.46,17.686,12.774,4.912000000000001,727,89451.62973736046
2025-12-15T04:21:00,89430.8,89465.2,89421.2,89465.2,41.894999999999996,24.773,17.122,7.651,633,89440.67391812865
2025-12-15T04:22:00,89465.1,89484.6,89449.9,89456.1,44.401,29.233,15.168000000000001,14.065,694,89468.9750883989
2025-12-15T04:23:00,89456.0,89456.0,89369.6,89374.0,49.149,11.419,37.73,-26.310999999999996,739,89409.60301532075
2025-12-15T04:24:00,89373.9,89411.8,89373.9,89394.4,21.311999999999998,10.033,11.279,-1.2460000000000004,453,89398.62418825076
2025-12-15T04:25:00,89394.4,89428.7,89394.4,89400.6,39.81,25.661,14.149,11.512000000000002,722,89409.01849786485
2025-12-15T04:26:00,89400.6,89400.7,89391.0,89391.1,16.479,7.021,9.458,-2.4370000000000003,233,89395.14480854421
2025-12-15T04:27:00,89391.0,89391.0,89370.0,89372.3,17.858,6.341,11.517,-5.175999999999999,427,89376.56080748125
2025-12-15T04:28:00,89372.3,89385.3,89365.8,89374.7,23.672,13.999,9.673,4.3260000000000005,388,89369.42146840147
2025-12-15T04:29:00,89374.7,89374.7,89304.7,89307.3,40.5,4.412,36.088,-31.676000000000002,719,89334.7985111111
2025-12-15T04:30:00,89307.3,89352.9,89307.3,89317.8,33.19,20.192,12.998000000000001,7.193999999999999,685,89327.01175655317
2025-12-15T04:31:00,89317.8,89317.9,89250.0,89259.6,146.144,22.401,123.743,-101.342,1203,89274.64193877272
2025-12-15T04:32:00,89259.6,89259.6,89202.1,89206.2,67.888,31.138,36.75,-5.611999999999998,888,89216.91698238274
2025-12-15T04:33:00,89206.2,89265.1,89206.2,89237.1,35.653999999999996,21.496,14.158,7.337999999999999,771,89244.35158747967
2025-12-15T04:34:00,89237.2,89247.4,89191.6,89247.3,62.41,28.766000000000002,33.644,-4.877999999999997,910,89213.02657586925
2025-12-15T04:35:00,89247.3,89247.4,89203.1,89230.8,23.754,12.079,11.675,0.4039999999999999,616,89220.57798686536
